result_type,checkpoint,split,strategy,transaction_cost_pct,date,cash,position_btc,portfolio_value,drawdown_pct,action,trade_value,transaction_cost
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-05,0.0,0.003632296908489671,100.97564062508425,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-06,0.0,0.003632296908489671,99.58272570397746,-1.3794563842170537,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-07,0.0,0.003632296908489671,101.51034736393146,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-08,0.0,0.003632296908489671,101.59113049849586,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-09,0.0,0.003632296908489671,101.46854047783434,-0.12067000343433958,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-10,0.0,0.003632296908489671,100.19211445367559,-1.3771045148877294,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-11,0.0,0.003632296908489671,99.49231556373958,-2.0659430842610336,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-12,0.0,0.003632296908489671,97.61187829194644,-3.9169287584690617,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-13,0.0,0.003632296908489671,97.1886447588084,-4.333533565464799,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-14,0.0,0.003632296908489671,97.57214295017992,-3.956041761318365,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-15,0.0,0.003632296908489671,97.56970959502443,-3.9584370050207913,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-16,0.0,0.003632296908489671,98.65191414952749,-2.8931820470408978,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-17,0.0,0.003632296908489671,103.59118526672269,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-18,0.0,0.003632296908489671,103.21444087741537,-0.3636838292150939,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-19,0.0,0.003632296908489671,102.8969412370979,-0.6701767412326352,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-20,0.0,0.003632296908489671,104.31887906182311,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-21,0.0,0.003632296908489671,107.81728468212152,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-22,0.0,0.003632296908489671,108.67254871747285,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-23,0.0,0.003632296908489671,108.94675166241433,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-24,0.0,0.003632296908489671,120.17901264521738,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-25,0.0,0.003632296908489671,123.14042715244098,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-26,0.0,0.003632296908489671,125.32448755526838,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-27,0.0,0.003632296908489671,124.06708852389981,-1.0033147199696695,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-28,0.0,0.003632296908489671,123.170464545235,-1.7187566867835316,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-29,0.0,0.003632296908489671,123.82344085783502,-1.1977281748480222,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-30,0.0,0.003632296908489671,125.45401583057152,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-10-31,0.0,0.003632296908489671,125.32281329341212,-0.10458217402668726,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-01,0.0,0.003632296908489671,125.92367465857119,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-02,0.0,0.003632296908489671,128.7186136203756,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-03,0.0,0.003632296908489671,126.90605489705986,-1.4081558776428786,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-04,0.0,0.003632296908489671,126.15809969576677,-1.9892336101136525,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-05,0.0,0.003632296908489671,127.42896376528438,-1.0019140346669186,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-06,0.0,0.003632296908489671,127.30967970235598,-1.0945844415128159,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-07,0.0,0.003632296908489671,127.2661347054335,-1.128414045248996,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-08,0.0,0.003632296908489671,128.74152830595065,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-09,0.0,0.003632296908489671,129.51056785570475,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-10,0.0,0.003632296908489671,133.28033868898487,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-11,0.0,0.003632296908489671,135.53541333410521,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-12,0.0,0.003632296908489671,134.89642704006678,-0.47145338500077577,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-13,0.0,0.003632296908489671,134.59301673892952,-0.6953139198038331,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-14,0.0,0.003632296908489671,132.58740711039147,-2.175081885386431,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-15,0.0,0.003632296908489671,129.08326217720446,-4.760491002447977,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-16,137.59350681523895,0.0,137.59350681523895,0.0,SELL,137.59350681523895,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-17,0.0,0.003805680650136946,137.59350681523895,0.0,BUY,137.59350681523895,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-18,139.27527574597858,0.0,139.27527574597858,0.0,SELL,139.27527574597858,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-19,139.27527574597858,0.0,139.27527574597858,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-20,139.27527574597858,0.0,139.27527574597858,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-21,139.27527574597858,0.0,139.27527574597858,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-22,0.0,0.0038888708354320074,139.27527574597858,0.0,BUY,139.27527574597858,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-23,145.56953472033888,0.0,145.56953472033888,0.0,SELL,145.56953472033888,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-24,0.0,0.003903754729884808,145.56953472033888,0.0,BUY,145.56953472033888,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-25,0.0,0.003903754729884808,147.25072634227274,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-26,0.0,0.003903754729884808,147.54939407719274,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-27,0.0,0.003903754729884808,146.30929624165205,-0.8404628452028197,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-28,0.0,0.003903754729884808,145.43114966497285,-1.4356171541522578,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-29,0.0,0.003903754729884808,147.6832959142362,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-11-30,0.0,0.003903754729884808,147.79025269421828,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-01,0.0,0.003903754729884808,147.2213261894633,-0.3849553636883665,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-02,0.0,0.003903754729884808,151.03139080583088,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-03,0.0,0.003903754729884808,154.10590263645344,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-04,0.0,0.003903754729884808,156.06583149552623,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-05,0.0,0.003903754729884808,163.880020035654,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-06,172.08003983428,0.0,172.08003983428,0.0,SELL,172.08003983428,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-07,172.08003983428,0.0,172.08003983428,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-08,172.08003983428,0.0,172.08003983428,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-09,172.08003983428,0.0,172.08003983428,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-10,172.08003983428,0.0,172.08003983428,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-11,172.08003983428,0.0,172.08003983428,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-12,0.0,0.004172261588151985,172.08003983428,0.0,BUY,172.08003983428,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-13,0.0,0.004172261588151985,172.94115551112216,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-14,0.0,0.004172261588151985,178.95137981833923,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-15,0.0,0.004172261588151985,179.50725218547635,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-16,0.0,0.004172261588151985,174.94193421950615,-2.5432498745248844,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-17,0.0,0.004172261588151985,176.23683471834153,-1.8218859836123233,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-18,0.0,0.004172261588151985,172.58418267688273,-3.856707416723383,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-19,177.83655478156442,0.0,177.83655478156442,-0.9307130400423476,SELL,177.83655478156442,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-20,177.83655478156442,0.0,177.83655478156442,-0.9307130400423476,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-21,177.83655478156442,0.0,177.83655478156442,-0.9307130400423476,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-22,177.83655478156442,0.0,177.83655478156442,-0.9307130400423476,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-23,177.83655478156442,0.0,177.83655478156442,-0.9307130400423476,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-24,177.83655478156442,0.0,177.83655478156442,-0.9307130400423476,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-25,177.83655478156442,0.0,177.83655478156442,-0.9307130400423476,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-26,177.83655478156442,0.0,177.83655478156442,-0.9307130400423476,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-27,177.83655478156442,0.0,177.83655478156442,-0.9307130400423476,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-28,177.83655478156442,0.0,177.83655478156442,-0.9307130400423476,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-29,0.0,0.004171838731500095,177.83655478156442,-0.9307130400423476,BUY,177.83655478156442,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-30,0.0,0.004171838731500095,175.63190097441708,-2.1588828105145583,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2023-12-31,0.0,0.004171838731500095,175.8717817014783,-2.0252499215138533,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-01,0.0,0.004171838731500095,176.3235625028587,-1.7735716211220807,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-02,184.25897013874845,0.0,184.25897013874845,0.0,SELL,184.25897013874845,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-03,0.0,0.004098471867431699,184.25897013874845,0.0,BUY,184.25897013874845,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-04,0.0,0.004098471867431699,175.6120590198771,-4.692803347571166,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-05,0.0,0.004098471867431699,181.0701669100178,-1.7306094928944056,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-06,0.0,0.004098471867431699,180.99954831858327,-1.7689352207443776,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-07,0.0,0.004098471867431699,180.28849546889535,-2.1548338552328308,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-08,0.0,0.004098471867431699,180.09956552160017,-2.2573688618883625,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-09,192.5072728492006,0.0,192.5072728492006,0.0,SELL,192.5072728492006,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-10,0.0,0.004172266957206955,192.5072728492006,0.0,BUY,192.5072728492006,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-11,0.0,0.004172266957206955,194.543550997249,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-12,0.0,0.004172266957206955,193.46213525736013,-0.5558733426759411,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-13,0.0,0.004172266957206955,178.7948730255729,-8.095194053437833,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-14,0.0,0.004172266957206955,178.74984187868714,-8.11834113112555,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-15,0.0,0.004172266957206955,174.3851942997502,-10.361873520949493,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-16,177.37128250143968,0.0,177.37128250143968,-8.826953351978325,SELL,177.37128250143968,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-17,177.37128250143968,0.0,177.37128250143968,-8.826953351978325,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-18,177.37128250143968,0.0,177.37128250143968,-8.826953351978325,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-19,177.37128250143968,0.0,177.37128250143968,-8.826953351978325,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-20,177.37128250143968,0.0,177.37128250143968,-8.826953351978325,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-21,177.37128250143968,0.0,177.37128250143968,-8.826953351978325,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-22,177.37128250143968,0.0,177.37128250143968,-8.826953351978325,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-23,0.0,0.004489574415886648,177.37128250143968,-8.826953351978325,BUY,177.37128250143968,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-24,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,SELL,178.88956537441223,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-25,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-26,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-27,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-28,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-29,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-30,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-01-31,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-01,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-02,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-03,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-04,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-05,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-06,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-07,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-08,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-09,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-10,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-11,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-12,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-13,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-14,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-15,178.88956537441223,0.0,178.88956537441223,-8.046519939927562,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-16,0.0,0.0034442540787832684,178.88956537441223,-8.046519939927562,BUY,178.88956537441223,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-17,0.0,0.0034442540787832684,179.65297890932754,-7.65410727397077,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-18,0.0,0.0034442540787832684,177.94049847218,-8.53436284058771,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-19,0.0,0.0034442540787832684,179.52330812490834,-7.720761133096142,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-20,0.0,0.0034442540787832684,178.3405162935487,-8.328744191540663,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-21,0.0,0.0034442540787832684,180.08240743154084,-7.433370827035361,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-22,0.0,0.0034442540787832684,178.54730607945064,-8.222449336305461,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-23,0.0,0.0034442540787832684,176.70734787903564,-9.168231497154892,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-24,0.0,0.0034442540787832684,174.73372302130534,-10.1827214905848,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-25,0.0,0.0034442540787832684,177.6239769039868,-8.69706243487941,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-26,0.0,0.0034442540787832684,178.18241695886204,-8.410010999860045,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-27,187.78899320340588,0.0,187.78899320340588,-3.472002931589672,SELL,187.78899320340588,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-28,187.78899320340588,0.0,187.78899320340588,-3.472002931589672,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-02-29,187.78899320340588,0.0,187.78899320340588,-3.472002931589672,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-03-01,0.0,0.0030685288819672896,187.78899320340588,-3.472002931589672,BUY,187.78899320340588,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-03-02,0.0,0.0030685288819672896,191.60087320702974,-1.512606187732684,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-03-03,0.0,0.0030685288819672896,190.34039106367507,-2.1605239094424564,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-03-04,0.0,0.0030685288819672896,193.83090259911756,-0.3663181814448975,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-03-05,209.6738250946832,0.0,209.6738250946832,0.0,SELL,209.6738250946832,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-03-06,0.0,0.0032863618186202356,209.6738250946832,0.0,BUY,209.6738250946832,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-03-07,217.25085320128352,0.0,217.25085320128352,0.0,SELL,217.25085320128352,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-03-08,0.0,0.0032461607202512554,217.25085320128352,0.0,BUY,217.25085320128352,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-03-09,0.0,0.0032461607202512554,221.71308152072828,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-03-10,0.0,0.0032461607202512554,222.35838276703134,0.0,HOLD,0.0,0.0
official_checkpoint,checkpoints/cmamba_v_official.ckpt,test,vanilla,0.0,2024-03-11,0.0,0.0032461607202512554,224.04932817471473,0.0,HOLD,0.0,0.0
